timestamp,voltage_r,voltage_y,voltage_b,current,power_factor,active_power_kw,reactive_power_kvar,kwh_15min
2025-01-01T18:00:00Z,395.1,396.02,397.96,1681.87,0.8692,1003.64,570.84,250.91
2025-01-01T18:15:00Z,402.17,404.33,408.28,1683.63,0.8955,1057.43,525.52,264.36
2025-01-01T18:30:00Z,392.06,394.0,394.2,1786.58,0.9182,1117.9,482.1,279.47
2025-01-01T18:45:00Z,404.41,404.83,410.23,1708.32,0.8705,1047.05,591.89,261.76
2025-01-01T19:00:00Z,409.78,410.43,411.9,1745.68,0.8641,1073.05,625.04,268.26
2025-01-01T19:15:00Z,393.7,397.73,399.62,1806.27,0.8798,1092.8,590.38,273.2
2025-01-01T19:30:00Z,386.53,389.99,393.29,1728.71,0.831,970.18,649.56,242.54
2025-01-01T19:45:00Z,406.81,413.79,417.88,1757.29,0.8984,1128.87,551.83,282.22
2025-01-01T20:00:00Z,402.72,407.61,414.3,1768.62,0.8536,1067.44,651.38,266.86
2025-01-01T20:15:00Z,386.76,393.02,394.3,1681.87,0.8965,1022.09,505.06,255.52
2025-01-01T20:30:00Z,380.0,381.88,386.3,1850.79,0.8744,1072.85,595.21,268.21
2025-01-01T20:45:00Z,396.73,401.05,402.58,1799.51,0.8754,1091.78,602.75,272.95
2025-01-01T21:00:00Z,388.74,391.84,396.14,1673.66,0.8263,939.55,640.42,234.89
2025-01-01T21:15:00Z,398.48,403.15,405.65,1743.81,0.8558,1040.24,628.72,260.06
2025-01-01T21:30:00Z,392.73,392.61,394.57,1656.6,0.883,996.44,529.77,249.11
2025-01-01T21:45:00Z,391.36,394.85,399.71,1571.29,0.8564,921.37,555.44,230.34
2025-01-01T22:00:00Z,395.18,398.32,400.9,1602.21,0.8746,966.32,535.66,241.58
2025-01-01T22:15:00Z,390.78,396.57,402.13,1599.15,0.8279,909.19,615.99,227.3
2025-01-01T22:30:00Z,388.42,390.97,391.3,1579.71,0.843,900.13,574.26,225.03
2025-01-01T22:45:00Z,389.71,393.27,395.27,1552.02,0.8379,884.66,576.24,221.17
2025-01-01T23:00:00Z,403.99,404.44,407.23,1223.72,0.7641,656.23,554.12,164.06
2025-01-01T23:15:00Z,403.53,406.03,407.44,1177.36,0.7672,634.67,530.61,158.67
2025-01-01T23:30:00Z,398.06,404.49,406.58,1297.52,0.8177,740.68,521.39,185.17
2025-01-01T23:45:00Z,394.12,395.42,395.4,1225.87,0.7408,621.31,563.3,155.33
2025-01-02T00:00:00Z,392.55,394.2,398.87,977.92,0.7226,483.73,462.72,120.93
2025-01-02T00:15:00Z,393.52,399.38,398.21,945.29,0.7694,500.16,415.24,125.04
2025-01-02T00:30:00Z,410.59,411.09,416.34,968.92,0.7489,518.67,458.93,129.67
2025-01-02T00:45:00Z,392.47,395.23,398.21,977.51,0.7173,480.06,466.36,120.01
2025-01-02T01:00:00Z,392.45,392.66,397.28,938.93,0.71,455.09,451.36,113.77
2025-01-02T01:15:00Z,397.0,398.13,404.39,921.91,0.7822,499.42,397.76,124.86
2025-01-02T01:30:00Z,407.78,413.47,415.67,953.12,0.7947,540.89,413.2,135.22
2025-01-02T01:45:00Z,397.76,399.17,401.41,963.67,0.7314,487.64,454.68,121.91
2025-01-02T02:00:00Z,401.05,404.88,404.13,929.63,0.7274,472.43,445.66,118.11
2025-01-02T02:15:00Z,412.35,412.69,419.68,953.96,0.7082,485.51,484.01,121.38
2025-01-02T02:30:00Z,407.19,411.14,409.94,935.62,0.7446,494.05,442.87,123.51
2025-01-02T02:45:00Z,398.46,402.15,406.95,933.29,0.7963,518.13,393.6,129.53
2025-01-02T03:00:00Z,398.41,402.44,403.96,946.4,0.7832,515.56,409.36,128.89
2025-01-02T03:15:00Z,411.36,412.54,419.16,954.09,0.7355,503.6,463.95,125.9
2025-01-02T03:30:00Z,396.17,401.78,406.18,948.64,0.7504,494.86,435.95,123.72
2025-01-02T03:45:00Z,402.59,404.58,410.46,943.53,0.7289,483.48,454.11,120.87
2025-01-02T04:00:00Z,391.4,392.84,396.36,949.49,0.7757,502.02,408.45,125.5
2025-01-02T04:15:00Z,395.15,397.21,399.32,946.42,0.7353,478.82,441.29,119.71
2025-01-02T04:30:00Z,399.91,404.21,408.34,968.75,0.7605,515.75,440.31,128.94
2025-01-02T04:45:00Z,401.03,408.61,411.52,944.73,0.7262,483.73,457.89,120.93
2025-01-02T05:00:00Z,414.4,417.24,420.0,998.27,0.7303,526.81,492.83,131.7
2025-01-02T05:15:00Z,394.36,395.16,397.48,1080.57,0.7098,525.61,521.65,131.4
2025-01-02T05:30:00Z,399.65,403.15,409.48,965.73,0.7789,526.5,423.87,131.62
2025-01-02T05:45:00Z,396.94,401.57,403.83,1004.02,0.739,515.07,469.53,128.77
2025-01-02T06:00:00Z,396.32,400.02,400.56,1859.09,0.7056,906.51,910.32,226.63
2025-01-02T06:15:00Z,402.28,402.72,407.27,1413.63,0.7279,720.17,678.44,180.04
2025-01-02T06:30:00Z,406.48,407.98,410.93,1465.48,0.8121,841.98,605.0,210.49
2025-01-02T06:45:00Z,385.88,392.16,392.1,1414.82,0.7988,763.52,574.99,190.88
2025-01-02T07:00:00Z,388.95,390.75,394.63,2000.27,0.6461,876.22,1035.11,219.05
2025-01-02T07:15:00Z,389.3,392.97,391.61,1536.42,0.6756,703.45,767.76,175.86
2025-01-02T07:30:00Z,392.11,393.92,396.88,1688.85,0.8352,963.27,634.37,240.82
2025-01-02T07:45:00Z,386.2,389.21,392.61,1568.04,0.8246,871.94,598.21,217.98
2025-01-02T08:00:00Z,389.35,390.22,391.76,1854.51,0.8934,1120.47,563.41,280.12
2025-01-02T08:15:00Z,385.05,383.56,388.0,1993.06,0.9051,1204.66,565.79,301.16
2025-01-02T08:30:00Z,380.0,380.0,380.0,1982.72,0.8716,1137.36,639.84,284.34
2025-01-02T08:45:00Z,390.17,389.55,392.18,1955.77,0.8722,1154.09,647.38,288.52
2025-01-02T09:00:00Z,395.46,397.51,402.15,1963.18,0.8783,1189.71,647.72,297.43
2025-01-02T09:15:00Z,380.0,380.19,385.08,1958.12,0.9127,1181.68,529.15,295.42
2025-01-02T09:30:00Z,391.87,396.87,397.15,1936.54,0.9091,1205.33,552.45,301.33
2025-01-02T09:45:00Z,391.84,399.06,401.53,1996.33,0.8716,1197.87,673.8,299.47
2025-01-02T10:00:00Z,393.95,395.73,400.05,1947.12,0.8947,1196.6,597.44,299.15
2025-01-02T10:15:00Z,380.0,380.04,383.58,1826.2,0.8995,1084.61,526.82,271.15
2025-01-02T10:30:00Z,383.58,388.14,390.1,1822.55,0.8676,1060.66,607.95,265.16
2025-01-02T10:45:00Z,387.5,390.26,392.93,1950.77,0.8634,1138.36,665.33,284.59
2025-01-02T11:00:00Z,392.8,393.02,394.6,1924.68,0.8773,1150.81,629.46,287.7
2025-01-02T11:15:00Z,383.96,390.74,389.23,1862.93,0.9074,1135.91,526.2,283.98
2025-01-02T11:30:00Z,380.0,380.0,380.71,1880.08,0.8807,1090.44,586.57,272.61
2025-01-02T11:45:00Z,380.0,380.31,383.11,1943.63,0.8878,1139.14,590.5,284.78
2025-01-02T12:00:00Z,407.39,409.67,414.14,1483.4,0.7928,836.0,642.63,209.0
2025-01-02T12:15:00Z,404.39,404.53,408.7,1506.05,0.7981,844.99,637.91,211.25
2025-01-02T12:30:00Z,406.99,407.37,413.57,1622.01,0.8502,977.69,605.33,244.42
2025-01-02T12:45:00Z,394.41,398.81,398.87,1556.37,0.8591,920.24,548.26,230.06
2025-01-02T13:00:00Z,384.59,391.49,392.23,1955.45,0.6923,913.16,951.78,228.29
2025-01-02T13:15:00Z,393.97,392.93,394.77,1796.45,0.6894,844.88,887.85,211.22
2025-01-02T13:30:00Z,382.28,384.91,391.6,1984.83,0.8638,1147.1,668.94,286.77
2025-01-02T13:45:00Z,401.32,403.17,407.89,1942.69,0.8788,1194.99,648.9,298.75
2025-01-02T14:00:00Z,380.0,380.0,380.0,1946.29,0.921,1179.76,499.15,294.94
2025-01-02T14:15:00Z,383.44,385.54,390.71,1853.96,0.863,1071.28,627.08,267.82
2025-01-02T14:30:00Z,396.67,399.2,402.42,1890.87,0.9104,1190.97,541.18,297.74
2025-01-02T14:45:00Z,380.08,380.0,385.62,1960.55,0.9254,1200.06,491.59,300.02
2025-01-02T15:00:00Z,395.67,396.7,401.72,1791.89,0.8654,1069.1,618.95,267.27
2025-01-02T15:15:00Z,380.0,380.0,380.0,1822.54,0.9298,1115.32,441.61,278.83
2025-01-02T15:30:00Z,390.25,389.89,393.05,1881.82,0.9113,1161.64,524.7,290.41
2025-01-02T15:45:00Z,380.0,380.28,382.45,1872.12,0.9148,1129.85,499.01,282.46
2025-01-02T16:00:00Z,380.0,380.0,380.22,1821.51,0.929,1113.96,443.8,278.49
2025-01-02T16:15:00Z,394.33,397.31,399.05,1892.22,0.9213,1198.47,505.72,299.62
2025-01-02T16:30:00Z,383.39,388.92,389.7,1801.72,0.8729,1055.08,589.83,263.77
2025-01-02T16:45:00Z,404.96,403.18,407.2,1789.05,0.8905,1117.86,571.19,279.46
2025-01-02T17:00:00Z,380.0,380.0,380.25,1887.39,0.9262,1150.82,468.47,287.7
2025-01-02T17:15:00Z,380.0,380.0,380.0,1931.15,0.9222,1172.12,491.62,293.03
2025-01-02T17:30:00Z,381.79,385.87,387.87,1862.76,0.9133,1134.95,506.23,283.74
2025-01-02T17:45:00Z,408.64,407.76,415.0,1792.31,0.8795,1120.71,606.39,280.18
2025-01-02T18:00:00Z,387.6,391.0,395.55,1764.6,0.8252,987.14,675.64,246.79
2025-01-02T18:15:00Z,386.31,390.44,394.56,1814.84,0.892,1094.76,554.77,273.69
2025-01-02T18:30:00Z,389.9,393.66,394.56,1721.26,0.8975,1050.8,516.28,262.7
2025-01-02T18:45:00Z,386.65,392.79,396.34,1718.67,0.8999,1049.96,508.69,262.49
2025-01-02T19:00:00Z,403.0,404.48,407.16,1671.91,0.84,984.89,636.15,246.22
2025-01-02T19:15:00Z,404.97,405.98,408.96,1725.62,0.8953,1088.14,541.41,272.03
2025-01-02T19:30:00Z,394.2,394.68,396.9,1693.02,0.8208,951.35,662.09,237.84
2025-01-02T19:45:00Z,393.91,396.58,399.17,1711.6,0.8514,1000.88,616.69,250.22
2025-01-02T20:00:00Z,392.61,396.02,396.41,1765.95,0.8966,1083.31,535.04,270.83
2025-01-02T20:15:00Z,391.88,393.96,396.5,1706.24,0.8741,1018.13,565.67,254.53
2025-01-02T20:30:00Z,404.64,412.65,415.41,1788.63,0.8795,1119.57,605.8,279.89
2025-01-02T20:45:00Z,405.36,406.37,408.34,1705.66,0.8556,1028.0,621.92,257.0
2025-01-02T21:00:00Z,390.18,395.25,399.38,1690.64,0.837,968.0,632.8,242.0
2025-01-02T21:15:00Z,405.33,408.68,411.41,1790.84,0.8828,1118.47,595.27,279.62
2025-01-02T21:30:00Z,388.51,393.96,398.19,1658.77,0.8643,977.22,568.82,244.3
2025-01-02T21:45:00Z,400.07,402.95,408.15,1741.14,0.8597,1046.65,622.0,261.66
2025-01-02T22:00:00Z,407.17,413.39,416.24,1600.55,0.8871,1013.83,527.61,253.46
2025-01-02T22:15:00Z,399.6,399.06,402.8,1486.18,0.8028,827.62,614.65,206.91
2025-01-02T22:30:00Z,388.88,394.45,397.01,1605.11,0.8857,968.78,507.89,242.19
2025-01-02T22:45:00Z,406.44,407.6,410.72,1548.17,0.8221,899.93,623.35,224.98
2025-01-02T23:00:00Z,390.56,392.87,394.39,1276.64,0.7722,670.36,551.6,167.59
2025-01-02T23:15:00Z,399.56,405.99,405.19,1302.95,0.8244,750.89,515.47,187.72
2025-01-02T23:30:00Z,394.97,399.13,401.2,1231.6,0.7712,655.5,541.04,163.87
2025-01-02T23:45:00Z,386.46,387.99,394.16,1185.03,0.764,610.86,515.86,152.71
2025-01-03T00:00:00Z,417.72,419.44,420.0,958.64,0.7302,508.06,475.41,127.02
2025-01-03T00:15:00Z,395.67,401.51,401.17,959.3,0.7785,516.73,416.54,129.18
2025-01-03T00:30:00Z,396.91,401.68,404.71,917.3,0.7816,498.07,397.54,124.52
2025-01-03T00:45:00Z,391.37,395.35,398.95,977.89,0.7017,469.73,476.93,117.43
2025-01-03T01:00:00Z,389.93,397.54,399.69,940.22,0.76,489.75,418.86,122.44
2025-01-03T01:15:00Z,415.81,418.32,419.41,958.97,0.7239,502.4,478.84,125.6
2025-01-03T01:30:00Z,414.16,416.12,420.0,931.88,0.702,472.19,479.09,118.05
2025-01-03T01:45:00Z,402.8,403.75,406.0,985.29,0.7675,529.41,442.15,132.35
2025-01-03T02:00:00Z,407.92,412.73,415.13,942.96,0.7692,517.49,429.93,129.37
2025-01-03T02:15:00Z,414.11,413.89,417.55,955.62,0.7123,489.51,482.31,122.38
2025-01-03T02:30:00Z,392.68,396.59,399.52,965.93,0.7647,507.0,427.17,126.75
2025-01-03T02:45:00Z,400.13,404.27,404.38,953.33,0.7272,483.79,456.73,120.95
2025-01-03T03:00:00Z,395.87,398.07,397.14,964.31,0.7996,530.21,398.27,132.55
2025-01-03T03:15:00Z,412.94,412.57,419.64,933.33,0.7877,528.49,413.38,132.12
2025-01-03T03:30:00Z,410.39,414.97,418.03,944.99,0.7972,540.81,409.55,135.2
2025-01-03T03:45:00Z,403.29,405.76,407.92,929.6,0.7727,504.72,414.57,126.18
2025-01-03T04:00:00Z,408.44,413.95,414.33,923.6,0.7291,480.82,451.34,120.21
2025-01-03T04:15:00Z,400.25,405.15,405.14,977.8,0.7418,506.95,458.29,126.74
2025-01-03T04:30:00Z,411.42,413.28,412.96,956.0,0.7104,485.29,480.79,121.32
2025-01-03T04:45:00Z,386.77,390.02,391.04,944.47,0.7987,508.59,383.21,127.15
2025-01-03T05:00:00Z,385.58,389.37,393.95,997.95,0.7059,475.4,477.05,118.85
2025-01-03T05:15:00Z,405.77,410.15,414.44,960.19,0.7792,531.45,427.53,132.86
2025-01-03T05:30:00Z,395.26,400.34,405.67,1003.94,0.7163,498.73,485.89,124.68
2025-01-03T05:45:00Z,393.96,397.09,402.51,952.98,0.7924,520.35,400.62,130.09
2025-01-03T06:00:00Z,395.46,399.59,400.48,1325.6,0.7178,656.76,637.07,164.19
2025-01-03T06:15:00Z,407.06,407.71,411.24,1700.23,0.7277,875.75,825.5,218.94
2025-01-03T06:30:00Z,407.84,409.43,408.9,1515.3,0.8271,887.28,602.88,221.82
2025-01-03T06:45:00Z,399.49,400.39,403.49,1496.12,0.8171,849.38,599.18,212.35
2025-01-03T07:00:00Z,407.77,409.88,415.26,1642.41,0.6385,746.47,899.76,186.62
2025-01-03T07:15:00Z,392.14,391.31,397.78,1549.36,0.6931,732.41,761.63,183.1
2025-01-03T07:30:00Z,392.35,395.12,399.88,1740.64,0.8568,1022.41,615.2,255.6
2025-01-03T07:45:00Z,392.58,397.66,400.26,1560.77,0.8853,949.68,498.95,237.42
2025-01-03T08:00:00Z,382.84,382.45,386.58,1908.56,0.8794,1116.13,604.39,279.03
2025-01-03T08:15:00Z,381.72,387.84,388.94,1838.5,0.8734,1074.03,598.85,268.51
2025-01-03T08:30:00Z,380.0,380.0,380.0,1920.16,0.8663,1094.82,631.33,273.7
2025-01-03T08:45:00Z,380.0,380.0,380.0,1988.69,0.8674,1135.4,651.25,283.85
2025-01-03T09:00:00Z,384.31,387.15,389.37,1794.8,0.865,1040.45,603.66,260.11
2025-01-03T09:15:00Z,391.65,397.04,398.16,1808.07,0.9113,1129.04,510.11,282.26
2025-01-03T09:30:00Z,387.14,392.76,398.41,1823.32,0.9127,1132.12,506.86,283.03
2025-01-03T09:45:00Z,384.62,386.0,392.42,1923.49,0.9083,1173.12,540.33,293.28
2025-01-03T10:00:00Z,383.68,390.03,390.15,1990.32,0.8603,1150.52,681.89,287.63
2025-01-03T10:15:00Z,392.19,391.03,397.27,1917.64,0.894,1168.41,585.64,292.1
2025-01-03T10:30:00Z,384.74,389.31,388.68,2000.0,0.8792,1180.35,639.79,295.09
2025-01-03T10:45:00Z,380.0,380.0,380.0,1814.86,0.9239,1103.64,456.96,275.91
2025-01-03T11:00:00Z,380.0,380.0,381.07,1846.76,0.8964,1090.59,539.27,272.65
2025-01-03T11:15:00Z,384.34,384.23,387.61,1982.48,0.9032,1195.23,568.06,298.81
2025-01-03T11:30:00Z,380.0,380.0,384.67,1874.04,0.9101,1127.13,513.3,281.78
2025-01-03T11:45:00Z,400.57,402.92,405.35,1915.87,0.8849,1183.23,622.81,295.81
2025-01-03T12:00:00Z,398.28,400.93,403.31,1476.11,0.8395,860.31,556.9,215.08
2025-01-03T12:15:00Z,400.42,400.6,404.32,1538.93,0.8169,874.8,617.77,218.7
2025-01-03T12:30:00Z,405.18,412.83,412.25,1598.62,0.896,1017.35,504.3,254.34
2025-01-03T12:45:00Z,396.64,401.49,405.85,1596.57,0.8322,923.53,615.43,230.88
2025-01-03T13:00:00Z,386.41,386.46,387.87,2409.65,0.7069,1141.55,1142.17,285.39
2025-01-03T13:15:00Z,390.65,395.96,395.61,1779.49,0.7161,869.82,847.75,217.45
2025-01-03T13:30:00Z,399.0,401.7,406.47,1893.61,0.8615,1136.97,670.14,284.24
2025-01-03T13:45:00Z,406.48,408.35,407.73,1791.53,0.8754,1107.0,611.24,276.75
2025-01-03T14:00:00Z,398.34,401.29,406.08,1906.02,0.9121,1210.18,543.95,302.55
2025-01-03T14:15:00Z,385.84,389.7,393.54,1954.33,0.9004,1187.77,573.81,296.94
2025-01-03T14:30:00Z,380.0,380.0,381.27,1828.55,0.8943,1077.53,539.07,269.38
2025-01-03T14:45:00Z,381.5,383.14,389.39,1888.4,0.9178,1154.78,499.55,288.69
2025-01-03T15:00:00Z,404.74,410.73,412.84,1791.54,0.925,1175.27,482.6,293.82
2025-01-03T15:15:00Z,394.44,396.36,400.82,1864.01,0.8716,1117.71,628.73,279.43
2025-01-03T15:30:00Z,396.73,398.64,400.92,1806.34,0.8982,1120.62,548.38,280.16
2025-01-03T15:45:00Z,380.0,382.97,381.61,1940.32,0.9157,1174.11,515.28,293.53
2025-01-03T16:00:00Z,380.0,380.0,380.0,1889.82,0.8863,1102.4,576.07,275.6
2025-01-03T16:15:00Z,387.05,391.16,396.61,1793.29,0.8718,1060.42,595.84,265.11
2025-01-03T16:30:00Z,380.0,382.6,382.71,1915.95,0.9092,1151.86,527.54,287.96
2025-01-03T16:45:00Z,387.37,388.56,388.28,1828.44,0.8889,1092.49,562.97,273.12
2025-01-03T17:00:00Z,380.0,381.9,384.89,1890.6,0.8962,1121.78,555.44,280.45
2025-01-03T17:15:00Z,388.1,392.16,394.12,1914.78,0.8935,1160.02,583.0,290.01
2025-01-03T17:30:00Z,380.0,380.0,380.0,1896.05,0.9081,1133.31,522.45,283.33
2025-01-03T17:45:00Z,383.62,384.9,385.13,1943.84,0.9019,1167.71,559.22,291.93
2025-01-03T18:00:00Z,389.68,388.16,394.66,1687.89,0.8742,998.83,554.88,249.71
2025-01-03T18:15:00Z,405.59,406.6,410.74,1699.61,0.8863,1063.58,555.75,265.9
2025-01-03T18:30:00Z,397.93,397.75,403.49,1816.59,0.8644,1087.11,632.48,271.78
2025-01-03T18:45:00Z,380.44,382.83,387.75,1827.73,0.9219,1119.79,470.44,279.95
2025-01-03T19:00:00Z,392.04,396.33,401.48,1679.44,0.8306,958.21,642.53,239.55
2025-01-03T19:15:00Z,401.53,405.34,406.48,1771.54,0.8604,1067.73,632.52,266.93
2025-01-03T19:30:00Z,406.01,413.14,413.46,1716.69,0.8231,1005.57,693.78,251.39
2025-01-03T19:45:00Z,390.9,394.39,399.73,1776.75,0.8868,1078.01,561.77,269.5
2025-01-03T20:00:00Z,387.76,387.22,392.49,1731.01,0.8541,996.48,606.94,249.12
2025-01-03T20:15:00Z,387.31,388.41,390.04,1832.06,0.8682,1070.52,611.92,267.63
2025-01-03T20:30:00Z,404.83,410.37,415.36,1662.78,0.8918,1053.46,534.58,263.37
2025-01-03T20:45:00Z,401.56,404.1,405.01,1736.24,0.8654,1050.2,608.18,262.55
2025-01-03T21:00:00Z,400.08,403.56,403.33,1743.27,0.8726,1060.05,593.32,265.01
2025-01-03T21:15:00Z,402.9,409.64,410.45,1767.73,0.8352,1042.46,686.47,260.62
2025-01-03T21:30:00Z,400.72,404.48,409.44,1668.53,0.8268,967.43,658.16,241.86
2025-01-03T21:45:00Z,403.48,408.1,411.58,1733.98,0.8836,1081.94,573.45,270.49
2025-01-03T22:00:00Z,395.13,397.28,400.13,1493.04,0.826,849.14,579.42,212.28
2025-01-03T22:15:00Z,398.38,399.89,402.74,1554.73,0.8591,926.2,551.7,231.55
