timestamp,voltage_r,voltage_y,voltage_b,current,power_factor,active_power_kw,reactive_power_kvar,kwh_15min
2024-01-02T12:30:00Z,401.65,402.86,405.37,1623.84,0.8243,934.96,642.23,233.74
2024-01-02T12:45:00Z,392.71,397.35,399.27,1483.9,0.7971,812.18,615.3,203.04
2024-01-02T13:00:00Z,397.86,399.68,406.48,1904.25,0.6531,864.56,1002.38,216.14
2024-01-02T13:15:00Z,393.94,397.55,404.63,1820.42,0.6674,839.08,936.14,209.77
2024-01-02T13:30:00Z,399.55,398.77,400.11,1792.45,0.9098,1128.31,514.87,282.08
2024-01-02T13:45:00Z,380.0,380.0,380.0,1887.94,0.8925,1108.99,560.53,277.25
2024-01-02T14:00:00Z,380.0,381.94,382.91,1832.4,0.8986,1088.42,531.32,272.11
2024-01-02T14:15:00Z,380.0,382.02,383.05,1921.02,0.8692,1103.87,627.99,275.97
2024-01-02T14:30:00Z,388.73,392.06,391.46,1860.52,0.9166,1154.14,503.55,288.53
2024-01-02T14:45:00Z,384.78,388.26,392.35,1843.1,0.8957,1110.72,551.52,277.68
2024-01-02T15:00:00Z,392.26,392.91,395.43,1900.53,0.9174,1188.38,515.67,297.09
2024-01-02T15:15:00Z,380.0,380.47,383.23,1923.75,0.9199,1168.59,498.01,292.15
2024-01-02T15:30:00Z,380.0,381.5,383.29,1893.75,0.8838,1106.18,585.67,276.55
2024-01-02T15:45:00Z,385.25,387.35,386.1,1826.99,0.9018,1102.16,528.22,275.54
2024-01-02T16:00:00Z,380.0,380.0,380.0,1833.79,0.8684,1048.09,598.56,262.02
2024-01-02T16:15:00Z,380.0,380.24,384.44,1889.36,0.9143,1141.67,505.65,285.42
2024-01-02T16:30:00Z,397.79,398.61,402.88,1778.98,0.9025,1111.68,530.5,277.92
2024-01-02T16:45:00Z,401.87,407.31,407.4,1797.69,0.8946,1129.56,564.36,282.39
2024-01-02T17:00:00Z,387.76,387.88,394.1,1746.51,0.861,1015.51,599.99,253.88
2024-01-02T17:15:00Z,380.28,381.72,382.9,1875.12,0.8782,1088.5,592.83,272.13
2024-01-02T17:30:00Z,402.56,403.72,408.55,1848.97,0.8924,1157.29,585.23,289.32
2024-01-02T17:45:00Z,380.0,381.69,387.66,1876.67,0.9249,1151.75,473.59,287.94
2024-01-02T18:00:00Z,385.39,390.13,393.31,1778.47,0.8798,1055.89,570.49,263.97
2024-01-02T18:15:00Z,398.52,398.18,403.94,1711.15,0.8405,997.0,642.6,249.25
2024-01-02T18:30:00Z,403.43,407.11,407.87,1790.47,0.8757,1102.9,608.25,275.72
2024-01-02T18:45:00Z,393.27,393.81,394.76,1670.29,0.8993,1024.92,498.43,256.23
2024-01-02T19:00:00Z,400.16,402.49,405.28,1789.47,0.865,1079.48,626.26,269.87
2024-01-02T19:15:00Z,404.19,406.1,406.68,1768.32,0.8239,1023.62,704.22,255.9
2024-01-02T19:30:00Z,401.52,402.73,406.93,1752.7,0.8419,1031.89,661.33,257.97
2024-01-02T19:45:00Z,388.97,395.07,399.11,1706.67,0.8602,1002.88,594.43,250.72
2024-01-02T20:00:00Z,404.16,406.97,411.15,1723.37,0.8814,1071.97,574.38,267.99
2024-01-02T20:15:00Z,404.88,406.06,410.76,1663.91,0.8835,1036.91,549.76,259.23
2024-01-02T20:30:00Z,407.13,412.59,412.48,1776.21,0.8613,1088.29,642.14,272.07
2024-01-02T20:45:00Z,405.72,408.17,410.16,1700.89,0.8511,1023.06,631.05,255.77
2024-01-02T21:00:00Z,394.97,394.53,397.45,1754.04,0.83,997.67,670.45,249.42
2024-01-02T21:15:00Z,388.16,393.08,392.53,1675.7,0.8663,983.77,567.23,245.94
2024-01-02T21:30:00Z,404.5,409.12,412.51,1726.85,0.8803,1076.1,579.97,269.03
2024-01-02T21:45:00Z,380.0,380.0,380.21,1816.62,0.8942,1069.32,535.44,267.33
2024-01-02T22:00:00Z,403.83,409.2,410.66,1587.76,0.8548,958.82,582.22,239.71
2024-01-02T22:15:00Z,397.88,399.7,401.41,1576.54,0.8642,943.12,549.11,235.78
2024-01-02T22:30:00Z,391.19,396.76,397.99,1587.95,0.8471,921.08,577.74,230.27
2024-01-02T22:45:00Z,400.32,404.61,411.24,1560.11,0.8336,913.13,605.14,228.28
2024-01-02T23:00:00Z,396.01,396.01,399.62,1266.97,0.8229,717.27,495.31,179.32
2024-01-02T23:15:00Z,388.94,389.54,391.87,1293.42,0.7806,682.23,546.23,170.56
2024-01-02T23:30:00Z,385.31,392.0,395.93,1188.69,0.7475,601.88,534.85,150.47
2024-01-02T23:45:00Z,388.05,388.02,389.41,1285.37,0.816,705.79,499.93,176.45
2024-01-03T00:00:00Z,397.14,403.9,402.85,947.32,0.7854,517.18,407.54,129.29
2024-01-03T00:15:00Z,391.7,396.3,402.62,968.82,0.7135,475.19,466.59,118.8
2024-01-03T00:30:00Z,408.32,414.19,420.0,924.86,0.7697,510.65,423.57,127.66
2024-01-03T00:45:00Z,387.59,394.33,393.64,960.48,0.7533,491.05,428.75,122.76
2024-01-03T01:00:00Z,401.67,402.02,402.94,939.44,0.7229,473.1,452.22,118.28
2024-01-03T01:15:00Z,410.33,412.79,418.8,957.57,0.7047,483.82,487.16,120.96
2024-01-03T01:30:00Z,404.28,406.17,412.28,964.88,0.7039,479.47,483.81,119.87
2024-01-03T01:45:00Z,401.81,403.92,406.17,955.59,0.7248,484.62,460.65,121.16
2024-01-03T02:00:00Z,394.69,399.06,400.0,968.5,0.7879,525.9,411.09,131.48
2024-01-03T02:15:00Z,389.32,393.04,396.17,937.85,0.7549,481.76,418.49,120.44
2024-01-03T02:30:00Z,399.46,403.65,405.28,922.73,0.7904,508.85,394.34,127.21
2024-01-03T02:45:00Z,393.11,399.27,400.25,961.44,0.7329,485.16,450.42,121.29
2024-01-03T03:00:00Z,398.18,401.92,407.25,969.16,0.7165,484.04,471.28,121.01
2024-01-03T03:15:00Z,408.52,407.83,412.81,926.22,0.7713,506.97,418.36,126.74
2024-01-03T03:30:00Z,411.97,419.5,420.0,945.74,0.7674,524.38,438.14,131.09
2024-01-03T03:45:00Z,405.39,404.44,408.2,926.4,0.7152,465.9,455.36,116.48
2024-01-03T04:00:00Z,394.47,394.61,396.75,929.7,0.7984,508.17,383.29,127.04
2024-01-03T04:15:00Z,394.01,395.19,398.67,948.32,0.7255,471.86,447.6,117.96
2024-01-03T04:30:00Z,399.91,404.86,407.79,971.69,0.7541,513.01,446.73,128.25
2024-01-03T04:45:00Z,399.59,407.36,410.59,955.73,0.7088,476.17,473.94,119.04
2024-01-03T05:00:00Z,393.68,398.69,397.3,1061.34,0.7768,566.26,459.11,141.56
2024-01-03T05:15:00Z,411.31,412.86,417.18,1023.51,0.7079,519.26,518.13,129.82
2024-01-03T05:30:00Z,407.27,411.13,413.59,951.31,0.7078,478.92,478.02,119.73
2024-01-03T05:45:00Z,411.62,415.5,420.0,991.27,0.7088,505.91,503.46,126.48
2024-01-03T06:00:00Z,402.46,405.03,409.21,1694.97,0.6938,826.03,857.51,206.51
2024-01-03T06:15:00Z,388.73,387.6,389.83,1669.94,0.6812,765.93,823.09,191.48
2024-01-03T06:30:00Z,386.5,390.92,395.37,1444.73,0.8308,812.76,544.4,203.19
2024-01-03T06:45:00Z,407.41,409.39,414.59,1427.88,0.836,848.64,557.09,212.16
2024-01-03T07:00:00Z,395.68,398.77,401.3,2239.7,0.7238,1119.08,1066.97,279.77
2024-01-03T07:15:00Z,380.0,380.0,381.33,1898.44,0.6395,799.94,961.78,199.99
2024-01-03T07:30:00Z,404.85,408.36,412.89,1720.21,0.8208,999.52,695.54,249.88
2024-01-03T07:45:00Z,388.64,391.25,396.43,1662.41,0.8283,935.17,632.59,233.79
2024-01-03T08:00:00Z,380.0,380.0,380.0,1825.59,0.8701,1045.49,592.21,261.37
2024-01-03T08:15:00Z,380.0,381.85,382.19,1857.26,0.919,1127.37,483.68,281.84
2024-01-03T08:30:00Z,399.4,400.34,401.99,1862.54,0.8746,1130.26,626.45,282.57
2024-01-03T08:45:00Z,388.54,395.44,394.82,1835.73,0.9253,1156.0,473.88,289.0
2024-01-03T09:00:00Z,380.0,380.0,380.0,1933.93,0.8691,1106.26,629.61,276.56
2024-01-03T09:15:00Z,381.53,385.95,385.75,1920.92,0.9091,1162.77,532.71,290.69
2024-01-03T09:30:00Z,380.0,380.0,380.18,1978.49,0.8778,1143.25,623.91,285.81
2024-01-03T09:45:00Z,381.7,385.78,387.4,1927.25,0.9117,1171.59,527.93,292.9
2024-01-03T10:00:00Z,380.0,380.0,385.33,1832.12,0.8682,1051.79,601.23,262.95
2024-01-03T10:15:00Z,382.28,385.14,384.73,1884.31,0.8877,1112.61,577.23,278.15
2024-01-03T10:30:00Z,392.49,397.97,401.14,1888.83,0.8901,1156.61,592.3,289.15
2024-01-03T10:45:00Z,380.0,380.96,383.19,1939.54,0.9277,1188.53,478.44,297.13
2024-01-03T11:00:00Z,399.77,399.19,403.9,1823.04,0.8878,1124.04,582.6,281.01
2024-01-03T11:15:00Z,390.83,390.76,396.26,1959.23,0.8645,1151.75,669.79,287.94
2024-01-03T11:30:00Z,380.0,380.39,381.9,1846.41,0.9137,1112.56,494.99,278.14
2024-01-03T11:45:00Z,380.52,381.55,387.43,1877.37,0.8773,1093.09,597.94,273.27
2024-01-03T12:00:00Z,400.9,402.21,403.85,1594.61,0.8295,921.69,620.65,230.42
2024-01-03T12:15:00Z,394.79,397.66,399.41,1573.93,0.8313,900.35,601.97,225.09
2024-01-03T12:30:00Z,393.27,396.3,398.95,1575.39,0.8413,909.44,584.42,227.36
2024-01-03T12:45:00Z,384.87,389.92,389.16,1617.33,0.8663,941.51,542.98,235.38
2024-01-03T13:00:00Z,390.14,391.75,392.68,2110.28,0.7043,1007.91,1015.9,251.98
2024-01-03T13:15:00Z,381.59,388.4,388.77,1884.37,0.6374,803.54,971.38,200.89
2024-01-03T13:30:00Z,390.16,391.5,396.13,1909.12,0.9184,1192.2,513.76,298.05
2024-01-03T13:45:00Z,392.04,397.96,401.73,1943.38,0.9031,1207.5,574.33,301.88
2024-01-03T14:00:00Z,391.19,393.28,398.74,1852.66,0.8711,1102.52,621.44,275.63
2024-01-03T14:15:00Z,380.0,380.0,382.13,2000.0,0.8663,1142.54,658.69,285.64
2024-01-03T14:30:00Z,396.21,398.13,401.74,1869.01,0.9101,1174.63,534.82,293.66
2024-01-03T14:45:00Z,381.9,388.55,391.28,1880.28,0.8838,1114.6,590.07,278.65
2024-01-03T15:00:00Z,380.0,380.0,380.0,1896.06,0.9085,1133.75,521.53,283.44
2024-01-03T15:15:00Z,392.7,394.54,396.28,1767.9,0.8279,1000.14,677.51,250.03
2024-01-03T15:30:00Z,396.27,399.29,404.34,1895.91,0.8656,1136.86,657.76,284.21
2024-01-03T15:45:00Z,380.0,380.0,382.59,1919.12,0.9203,1165.06,495.37,291.26
2024-01-03T16:00:00Z,380.0,380.0,381.17,1817.97,0.9179,1099.48,475.2,274.87
2024-01-03T16:15:00Z,393.57,393.19,400.32,1882.99,0.9158,1181.9,518.24,295.47
2024-01-03T16:30:00Z,388.84,388.18,394.38,1852.57,0.9217,1154.78,486.08,288.69
2024-01-03T16:45:00Z,399.77,403.06,406.57,1783.1,0.9172,1141.98,495.98,285.5
2024-01-03T17:00:00Z,389.65,395.52,397.08,1848.78,0.8601,1085.42,643.66,271.36
2024-01-03T17:15:00Z,380.45,385.37,388.77,1919.88,0.8831,1130.15,600.53,282.54
2024-01-03T17:30:00Z,380.0,380.0,384.05,1915.13,0.8809,1114.34,598.68,278.58
2024-01-03T17:45:00Z,390.76,395.49,395.72,1714.74,0.8349,976.93,644.1,244.23
2024-01-03T18:00:00Z,387.69,390.08,391.95,1794.55,0.898,1088.33,533.23,272.08
2024-01-03T18:15:00Z,397.61,402.72,402.78,1759.65,0.8355,1021.19,671.68,255.3
2024-01-03T18:30:00Z,401.2,402.42,407.29,1740.11,0.8256,1004.38,686.43,251.1
2024-01-03T18:45:00Z,392.62,392.91,398.61,1774.18,0.8877,1076.7,558.5,269.18
2024-01-03T19:00:00Z,397.77,403.53,407.95,1777.65,0.9213,1143.42,482.57,285.85
2024-01-03T19:15:00Z,403.91,407.5,409.28,1703.69,0.8834,1060.66,562.75,265.17
2024-01-03T19:30:00Z,394.06,393.05,394.98,1781.03,0.8872,1078.38,560.88,269.6
2024-01-03T19:45:00Z,390.05,390.56,396.98,1766.48,0.8338,1001.33,663.11,250.33
2024-01-03T20:00:00Z,407.49,409.25,414.03,1690.87,0.8583,1031.22,616.63,257.81
2024-01-03T20:15:00Z,384.32,389.61,389.64,1674.8,0.8797,989.79,534.98,247.45
2024-01-03T20:30:00Z,397.97,399.01,400.89,1752.9,0.8737,1059.12,589.83,264.78
2024-01-03T20:45:00Z,385.41,389.28,391.39,1691.85,0.8574,976.54,586.26,244.14
2024-01-03T21:00:00Z,383.27,389.36,392.07,1829.98,0.9161,1127.25,493.52,281.81
2024-01-03T21:15:00Z,403.38,405.12,406.07,1720.44,0.8472,1022.14,640.86,255.53
2024-01-03T21:30:00Z,406.41,408.89,410.56,1662.29,0.8514,1001.69,617.03,250.42
2024-01-03T21:45:00Z,380.0,380.0,380.66,1827.48,0.8611,1036.4,611.8,259.1
2024-01-03T22:00:00Z,394.47,400.11,404.32,1592.72,0.8558,943.52,570.25,235.88
2024-01-03T22:15:00Z,390.52,393.44,399.34,1559.81,0.8365,891.43,583.89,222.86
