timestamp,voltage_r,voltage_y,voltage_b,current,power_factor,active_power_kw,reactive_power_kvar,kwh_15min
2024-01-01T12:45:00Z,380.52,384.46,388.85,256.57,0.9215,157.5,66.38,39.38
2024-01-01T13:00:00Z,380.44,380.68,382.18,264.08,0.9035,157.5,74.7,39.38
2024-01-01T13:15:00Z,391.79,396.24,402.13,227.41,0.928,145.01,58.22,36.25
2024-01-01T13:30:00Z,380.0,382.9,388.16,239.77,0.9423,150.15,53.35,37.54
2024-01-01T13:45:00Z,380.0,380.0,383.36,262.62,0.9043,156.77,73.99,39.19
2024-01-01T14:00:00Z,388.87,394.42,397.45,247.79,0.9324,157.5,61.05,39.38
2024-01-01T14:15:00Z,387.88,390.28,393.14,232.83,0.9348,147.18,55.94,36.79
2024-01-01T14:30:00Z,380.0,382.8,384.62,253.01,0.9397,157.5,57.33,39.38
2024-01-01T14:45:00Z,387.64,388.56,388.39,255.01,0.9048,155.14,73.02,38.78
2024-01-01T15:00:00Z,380.82,386.29,386.56,251.68,0.9231,154.75,64.45,38.69
2024-01-01T15:15:00Z,393.15,396.16,398.72,239.71,0.9326,153.33,59.36,38.33
2024-01-01T15:30:00Z,386.58,390.4,396.43,247.58,0.939,157.5,57.67,39.38
2024-01-01T15:45:00Z,380.0,380.0,382.65,255.74,0.9335,157.5,60.49,39.38
2024-01-01T16:00:00Z,380.51,385.01,389.35,254.5,0.9046,153.5,72.34,38.38
2024-01-01T16:15:00Z,385.61,389.08,394.22,245.98,0.9488,157.5,52.45,39.38
2024-01-01T16:30:00Z,381.9,388.91,388.3,250.77,0.9336,156.68,60.12,39.17
2024-01-01T16:45:00Z,383.35,381.95,387.45,233.67,0.9464,147.18,50.25,36.79
2024-01-01T17:00:00Z,380.0,381.21,382.74,252.78,0.9434,157.5,55.38,39.38
2024-01-01T17:15:00Z,380.0,383.12,385.34,258.58,0.9186,157.5,67.75,39.38
2024-01-01T17:30:00Z,380.0,380.58,384.86,260.25,0.9151,157.5,69.38,39.38
2024-01-01T17:45:00Z,385.38,391.8,395.27,229.45,0.9408,146.12,52.64,36.53
2024-01-01T18:00:00Z,393.39,398.22,397.8,213.64,0.9479,139.07,46.72,34.77
2024-01-01T18:15:00Z,392.88,398.92,400.32,187.28,0.9441,121.69,42.5,30.42
2024-01-01T18:30:00Z,401.38,408.48,409.67,177.7,0.9588,119.97,35.53,29.99
2024-01-01T18:45:00Z,391.45,396.24,397.11,150.46,0.9463,97.39,33.28,24.35
2024-01-01T19:00:00Z,407.86,408.81,411.73,99.55,0.936,66.08,24.85,16.52
2024-01-01T19:15:00Z,402.02,404.6,403.38,105.8,0.9639,71.25,19.68,17.81
2024-01-01T19:30:00Z,393.45,397.29,402.53,105.45,0.9622,69.9,19.8,17.47
2024-01-01T19:45:00Z,401.48,404.51,405.02,85.1,0.9273,55.17,22.27,13.79
2024-01-01T20:00:00Z,390.29,396.84,401.11,85.9,0.9236,54.43,22.59,13.61
2024-01-01T20:15:00Z,408.08,408.27,414.02,71.5,0.9075,46.09,21.34,11.52
2024-01-01T20:30:00Z,402.57,405.41,405.52,72.95,0.9303,47.55,18.74,11.89
2024-01-01T20:45:00Z,401.95,403.35,404.4,72.79,0.9,45.76,22.16,11.44
2024-01-01T21:00:00Z,394.92,400.21,406.15,59.85,0.9358,38.84,14.63,9.71
2024-01-01T21:15:00Z,395.01,395.51,400.48,60.27,0.9314,38.6,15.09,9.65
2024-01-01T21:30:00Z,398.82,399.91,406.32,51.19,0.9,32.05,15.52,8.01
2024-01-01T21:45:00Z,393.6,397.92,400.11,38.98,0.9088,24.37,11.19,6.09
2024-01-01T22:00:00Z,399.2,402.22,402.72,27.38,0.9382,17.86,6.59,4.47
2024-01-01T22:15:00Z,406.88,410.32,413.96,26.93,0.9314,17.83,6.97,4.46
2024-01-01T22:30:00Z,400.65,405.21,406.63,31.79,0.9248,20.58,8.46,5.14
2024-01-01T22:45:00Z,408.81,413.59,416.86,31.46,0.9358,21.07,7.93,5.27
2024-01-01T23:00:00Z,395.95,398.84,403.87,33.39,0.9003,20.8,10.06,5.2
2024-01-01T23:15:00Z,402.78,404.43,405.47,28.38,0.9,17.88,8.66,4.47
2024-01-01T23:30:00Z,406.54,408.74,411.84,29.65,0.9037,18.98,8.99,4.75
2024-01-01T23:45:00Z,394.51,393.36,396.46,31.57,0.9,19.43,9.41,4.86
2024-01-02T00:00:00Z,399.72,402.38,401.99,25.95,0.9379,16.92,6.26,4.23
2024-01-02T00:15:00Z,401.53,402.51,404.41,38.55,0.9152,24.62,10.84,6.15
2024-01-02T00:30:00Z,392.78,395.68,399.49,27.76,0.9,17.14,8.3,4.28
2024-01-02T00:45:00Z,412.42,414.26,413.42,30.39,0.9026,19.64,9.36,4.91
2024-01-02T01:00:00Z,408.26,409.94,411.72,32.9,0.9,21.03,10.18,5.26
2024-01-02T01:15:00Z,399.31,401.41,402.87,29.22,0.9,18.27,8.85,4.57
2024-01-02T01:30:00Z,396.9,399.66,404.05,34.27,0.9,21.38,10.35,5.34
2024-01-02T01:45:00Z,393.39,396.42,397.05,27.76,0.9152,17.41,7.67,4.35
2024-01-02T02:00:00Z,409.52,408.87,414.26,34.76,0.9,22.26,10.78,5.57
2024-01-02T02:15:00Z,400.45,405.63,406.33,31.47,0.9303,20.49,8.08,5.12
2024-01-02T02:30:00Z,406.53,409.77,412.21,31.26,0.9388,20.82,7.64,5.2
2024-01-02T02:45:00Z,398.57,400.9,403.65,29.6,0.9,18.5,8.96,4.63
2024-01-02T03:00:00Z,403.24,407.73,410.82,29.17,0.9109,18.75,8.49,4.69
2024-01-02T03:15:00Z,405.01,403.76,409.57,34.61,0.9003,21.91,10.6,5.48
2024-01-02T03:30:00Z,409.64,412.03,416.84,31.04,0.9255,20.54,8.4,5.14
2024-01-02T03:45:00Z,391.64,396.11,398.9,31.41,0.9256,19.92,8.14,4.98
2024-01-02T04:00:00Z,392.44,396.35,398.52,33.77,0.9259,21.44,8.74,5.36
2024-01-02T04:15:00Z,409.48,409.31,411.79,31.7,0.9233,20.8,8.65,5.2
2024-01-02T04:30:00Z,408.79,411.32,416.0,25.71,0.9336,17.13,6.58,4.28
2024-01-02T04:45:00Z,407.05,408.74,409.56,34.85,0.9211,22.71,9.6,5.68
2024-01-02T05:00:00Z,409.01,415.88,420.0,27.66,0.9245,18.38,7.58,4.6
2024-01-02T05:15:00Z,389.63,395.02,397.42,28.58,0.9027,17.61,8.39,4.4
2024-01-02T05:30:00Z,394.57,398.37,401.21,29.42,0.9,18.26,8.84,4.56
2024-01-02T05:45:00Z,406.14,412.02,415.03,34.67,0.9298,22.95,9.09,5.74
2024-01-02T06:00:00Z,393.13,399.81,399.91,26.97,0.9212,17.11,7.23,4.28
2024-01-02T06:15:00Z,407.66,409.82,413.69,47.76,0.9346,31.73,12.07,7.93
2024-01-02T06:30:00Z,398.93,401.3,402.96,46.33,0.9398,30.25,11.0,7.56
2024-01-02T06:45:00Z,391.19,395.44,399.15,65.11,0.907,40.43,18.77,10.11
2024-01-02T07:00:00Z,394.13,400.37,400.83,74.83,0.9,46.48,22.51,11.62
2024-01-02T07:15:00Z,390.76,395.72,396.22,91.76,0.9154,57.36,25.23,14.34
2024-01-02T07:30:00Z,395.76,398.87,404.1,98.01,0.9248,62.74,25.8,15.68
2024-01-02T07:45:00Z,386.59,391.0,392.51,103.24,0.9411,65.64,23.59,16.41
2024-01-02T08:00:00Z,391.9,392.69,398.66,124.67,0.9736,82.92,19.44,20.73
2024-01-02T08:15:00Z,386.45,393.25,393.24,147.22,0.9796,97.66,20.05,24.42
2024-01-02T08:30:00Z,389.59,390.79,393.58,159.08,0.936,100.92,37.95,25.23
2024-01-02T08:45:00Z,404.0,407.05,411.34,165.22,0.9406,109.67,39.6,27.42
2024-01-02T09:00:00Z,388.24,390.87,394.41,247.26,0.9094,152.35,69.66,38.09
2024-01-02T09:15:00Z,386.04,387.47,389.48,258.89,0.906,157.5,73.57,39.38
2024-01-02T09:30:00Z,385.48,389.45,389.43,246.49,0.9343,154.82,59.06,38.7
2024-01-02T09:45:00Z,380.0,382.25,386.75,250.43,0.9481,157.5,52.84,39.38
2024-01-02T10:00:00Z,385.03,387.39,388.09,248.18,0.9472,157.5,53.32,39.38
2024-01-02T10:15:00Z,396.93,395.83,398.81,248.05,0.923,157.5,65.67,39.38
2024-01-02T10:30:00Z,385.21,392.64,394.57,247.19,0.9413,157.5,56.49,39.38
2024-01-02T10:45:00Z,380.0,380.0,380.33,243.68,0.9091,145.84,66.85,36.46
2024-01-02T11:00:00Z,386.35,389.0,391.33,246.69,0.9169,152.36,66.31,38.09
2024-01-02T11:15:00Z,381.48,388.14,386.68,252.11,0.922,155.18,65.17,38.79
2024-01-02T11:30:00Z,382.36,385.27,386.92,251.63,0.939,157.5,57.68,39.38
2024-01-02T11:45:00Z,399.63,398.89,401.3,238.81,0.9334,154.4,59.38,38.6
2024-01-02T12:00:00Z,380.0,380.4,387.03,241.04,0.9201,146.93,62.54,36.73
2024-01-02T12:15:00Z,388.42,394.08,393.13,251.42,0.9032,154.13,73.26,38.53
2024-01-02T12:30:00Z,394.93,397.24,400.34,240.51,0.9142,151.39,67.09,37.85
2024-01-02T12:45:00Z,391.09,393.53,398.93,233.85,0.9207,147.12,62.38,36.78
2024-01-02T13:00:00Z,380.0,380.41,381.54,259.47,0.9207,157.5,66.78,39.38
2024-01-02T13:15:00Z,381.92,385.01,384.86,255.79,0.9259,157.5,64.25,39.38
2024-01-02T13:30:00Z,389.95,392.15,396.9,232.19,0.9298,146.96,58.17,36.74
2024-01-02T13:45:00Z,380.65,382.87,388.11,242.28,0.9043,145.67,68.76,36.42
2024-01-02T14:00:00Z,383.53,388.65,389.82,242.1,0.915,148.62,65.52,37.15
2024-01-02T14:15:00Z,388.31,389.42,392.5,255.17,0.9078,156.51,72.29,39.13
2024-01-02T14:30:00Z,382.93,384.58,387.18,237.51,0.9398,148.8,54.12,37.2
2024-01-02T14:45:00Z,394.67,398.36,397.92,242.29,0.9454,157.5,54.31,39.38
2024-01-02T15:00:00Z,380.0,381.19,384.2,244.42,0.909,146.92,67.38,36.73
2024-01-02T15:15:00Z,380.0,380.0,385.49,257.32,0.9255,157.5,64.46,39.38
2024-01-02T15:30:00Z,387.44,392.18,390.91,252.22,0.924,157.5,65.18,39.38
2024-01-02T15:45:00Z,390.02,393.29,398.22,235.97,0.901,145.03,69.83,36.26
2024-01-02T16:00:00Z,382.84,386.7,389.23,249.76,0.9426,157.5,55.81,39.38
2024-01-02T16:15:00Z,391.97,391.46,395.57,248.49,0.9311,157.5,61.68,39.38
2024-01-02T16:30:00Z,380.0,381.07,384.11,262.32,0.9081,157.5,72.63,39.38
2024-01-02T16:45:00Z,380.0,382.13,383.53,261.0,0.9123,157.5,70.69,39.38
2024-01-02T17:00:00Z,383.87,385.86,385.09,251.45,0.9118,152.86,68.84,38.22
2024-01-02T17:15:00Z,382.98,387.71,387.99,253.5,0.9288,157.5,62.86,39.38
2024-01-02T17:30:00Z,383.19,384.62,388.23,246.14,0.9172,150.69,65.44,37.67
2024-01-02T17:45:00Z,397.18,397.47,404.72,236.98,0.9128,149.79,67.02,37.45
2024-01-02T18:00:00Z,399.52,398.26,403.9,222.51,0.9407,145.22,52.38,36.3
2024-01-02T18:15:00Z,401.78,404.74,407.34,187.17,0.9409,123.43,44.42,30.86
2024-01-02T18:30:00Z,250.52,254.8,257.03,237.44,0.9764,102.04,22.59,25.51
2024-01-02T18:45:00Z,396.53,397.55,402.45,138.12,0.953,90.93,28.9,22.73
2024-01-02T19:00:00Z,392.05,394.86,396.06,104.38,0.9775,69.69,15.03,17.42
2024-01-02T19:15:00Z,398.93,400.45,401.28,96.61,0.9701,64.97,16.25,16.24
2024-01-02T19:30:00Z,402.85,403.04,407.22,90.81,0.9559,60.8,18.69,15.2
2024-01-02T19:45:00Z,402.02,405.18,405.27,93.92,0.933,61.34,23.67,15.33
2024-01-02T20:00:00Z,395.58,394.13,397.15,76.84,0.9079,47.81,22.07,11.95
2024-01-02T20:15:00Z,392.96,394.67,399.3,98.65,0.9,60.84,29.47,15.21
2024-01-02T20:30:00Z,408.49,407.5,410.61,75.95,0.9313,50.09,19.6,12.52
2024-01-02T20:45:00Z,392.1,392.79,396.51,69.12,0.9219,43.46,18.27,10.87
2024-01-02T21:00:00Z,403.75,405.62,412.0,66.8,0.9267,43.65,17.71,10.91
2024-01-02T21:15:00Z,385.94,392.0,392.14,60.46,0.9355,38.21,14.43,9.55
2024-01-02T21:30:00Z,395.54,398.04,401.96,50.44,0.9192,32.0,13.71,8.0
2024-01-02T21:45:00Z,391.27,397.09,398.95,48.51,0.9291,30.89,12.3,7.72
2024-01-02T22:00:00Z,399.97,399.94,403.86,36.95,0.9113,23.4,10.57,5.85
2024-01-02T22:15:00Z,398.21,404.29,407.35,32.76,0.9067,20.75,9.65,5.19
2024-01-02T22:30:00Z,400.75,405.82,406.98,33.88,0.9,21.36,10.35,5.34
2024-01-02T22:45:00Z,388.48,393.58,397.68,27.85,0.927,17.59,7.12,4.4
2024-01-02T23:00:00Z,411.4,411.0,417.19,26.0,0.9,16.74,8.11,4.19
2024-01-02T23:15:00Z,391.66,397.97,398.81,35.81,0.9242,22.71,9.38,5.68
2024-01-02T23:30:00Z,403.88,405.22,408.37,27.4,0.9,17.33,8.39,4.33
2024-01-02T23:45:00Z,410.23,410.69,415.78,35.12,0.9324,23.38,9.06,5.85
2024-01-03T00:00:00Z,400.43,403.06,401.56,27.87,0.9152,17.74,7.81,4.44
2024-01-03T00:15:00Z,401.86,405.58,409.24,32.23,0.9,20.37,9.87,5.09
2024-01-03T00:30:00Z,397.14,401.79,404.84,32.44,0.9207,20.76,8.8,5.19
2024-01-03T00:45:00Z,396.08,400.51,400.78,33.44,0.9,20.81,10.08,5.2
2024-01-03T01:00:00Z,406.97,405.13,409.7,27.44,0.9357,18.11,6.83,4.53
2024-01-03T01:15:00Z,404.65,406.64,407.84,23.5,0.9265,15.32,6.22,3.83
2024-01-03T01:30:00Z,408.62,412.33,412.94,30.62,0.932,20.33,7.91,5.08
2024-01-03T01:45:00Z,235.55,238.63,240.4,47.31,0.9288,18.13,7.23,4.53
2024-01-03T02:00:00Z,402.13,402.6,406.31,32.23,0.9051,20.39,9.58,5.1
2024-01-03T02:15:00Z,411.66,410.69,415.03,34.64,0.9335,23.1,8.87,5.78
2024-01-03T02:30:00Z,401.42,409.33,413.02,32.35,0.9055,20.7,9.7,5.17
2024-01-03T02:45:00Z,403.4,408.53,411.26,33.25,0.9,21.13,10.24,5.28
2024-01-03T03:00:00Z,397.16,402.65,406.18,25.39,0.9053,16.0,7.51,4.0
2024-01-03T03:15:00Z,405.01,409.09,411.25,28.1,0.9293,18.47,7.34,4.62
2024-01-03T03:30:00Z,396.28,396.81,398.4,33.03,0.9215,20.94,8.82,5.23
2024-01-03T03:45:00Z,402.7,404.72,408.6,29.48,0.9039,18.71,8.86,4.68
2024-01-03T04:00:00Z,393.08,393.9,400.23,33.53,0.9151,21.03,9.27,5.26
2024-01-03T04:15:00Z,399.4,401.81,407.65,27.23,0.9383,17.83,6.57,4.46
2024-01-03T04:30:00Z,400.52,405.2,412.1,38.8,0.9014,24.59,11.81,6.15
2024-01-03T04:45:00Z,397.24,402.1,406.83,27.49,0.9214,17.64,7.44,4.41
2024-01-03T05:00:00Z,401.55,403.98,409.03,30.15,0.9162,19.37,8.47,4.84
2024-01-03T05:15:00Z,393.18,393.24,398.61,32.63,0.9344,20.86,7.95,5.21
2024-01-03T05:30:00Z,406.5,405.3,412.56,25.79,0.9237,16.84,6.99,4.21
2024-01-03T05:45:00Z,395.66,396.08,399.82,30.11,0.9372,19.41,7.22,4.85
2024-01-03T06:00:00Z,391.42,397.28,400.81,37.84,0.9364,24.33,9.12,6.08
2024-01-03T06:15:00Z,404.31,406.19,406.97,56.25,0.9018,35.66,17.09,8.91
2024-01-03T06:30:00Z,396.45,403.86,406.58,63.44,0.9101,40.23,18.32,10.06
2024-01-03T06:45:00Z,403.27,409.44,411.33,46.09,0.9,29.31,14.2,7.33
2024-01-03T07:00:00Z,398.57,402.18,402.01,56.33,0.9105,35.61,16.17,8.9
2024-01-03T07:15:00Z,392.58,396.15,400.65,89.17,0.911,55.78,25.26,13.94
2024-01-03T07:30:00Z,392.58,393.79,399.67,99.88,0.9,61.56,29.81,15.39
2024-01-03T07:45:00Z,391.1,392.04,396.8,96.9,0.9778,64.55,13.84,16.14
2024-01-03T08:00:00Z,401.97,403.98,411.19,100.98,0.9397,66.68,24.27,16.67
2024-01-03T08:15:00Z,402.76,404.79,407.39,137.15,0.935,89.95,34.12,22.49
2024-01-03T08:30:00Z,390.71,395.33,398.05,144.61,0.9425,93.17,33.04,23.29
2024-01-03T08:45:00Z,389.62,396.36,396.97,210.07,0.9268,132.97,53.88,33.24
2024-01-03T09:00:00Z,386.05,389.24,394.24,241.92,0.914,149.3,66.28,37.33
2024-01-03T09:15:00Z,384.48,386.71,388.99,241.01,0.937,151.26,56.41,37.82
2024-01-03T09:30:00Z,389.5,393.8,395.95,251.04,0.9105,155.63,70.66,38.91
2024-01-03T09:45:00Z,387.64,393.57,393.56,248.82,0.9333,157.5,60.62,39.38
2024-01-03T10:00:00Z,380.0,380.22,381.58,263.15,0.9077,157.45,72.8,39.36
2024-01-03T10:15:00Z,383.55,387.99,388.68,242.83,0.9417,153.18,54.73,38.29
2024-01-03T10:30:00Z,386.39,385.74,389.15,246.49,0.941,155.51,55.93,38.88
2024-01-03T10:45:00Z,380.0,380.42,383.85,263.17,0.9059,157.5,73.62,39.38
2024-01-03T11:00:00Z,390.77,393.87,398.76,237.26,0.9198,149.1,63.6,37.28
2024-01-03T11:15:00Z,384.38,388.92,395.29,248.25,0.9403,157.5,56.98,39.38
2024-01-03T11:30:00Z,387.62,387.47,389.12,251.36,0.9253,156.33,64.08,39.08
2024-01-03T11:45:00Z,380.0,382.46,386.88,241.32,0.9167,146.8,63.99,36.7
2024-01-03T12:00:00Z,390.94,392.14,394.65,244.98,0.9026,150.36,71.7,37.59
2024-01-03T12:15:00Z,388.41,388.81,390.12,251.44,0.9294,157.5,62.54,39.38
2024-01-03T12:30:00Z,386.26,386.72,387.55,243.33,0.9351,152.45,57.78,38.11
2024-01-03T12:45:00Z,392.47,398.31,399.3,248.02,0.9047,154.16,72.62,38.54
2024-01-03T13:00:00Z,380.68,385.74,387.6,251.0,0.9418,157.5,56.22,39.38
2024-01-03T13:15:00Z,389.96,395.99,395.94,243.04,0.9497,157.5,51.94,39.38
2024-01-03T13:30:00Z,388.94,394.01,400.18,250.16,0.9217,157.5,66.28,39.38
2024-01-03T13:45:00Z,391.42,396.66,402.21,242.06,0.9427,156.82,55.5,39.2
2024-01-03T14:00:00Z,380.0,380.0,381.35,253.04,0.9446,157.5,54.74,39.38
2024-01-03T14:15:00Z,380.0,380.81,383.12,262.81,0.9074,157.5,72.95,39.38
2024-01-03T14:30:00Z,380.0,382.74,383.71,255.71,0.9305,157.5,61.98,39.38
2024-01-03T14:45:00Z,380.0,380.8,381.39,244.44,0.9348,150.69,57.24,37.67
2024-01-03T15:00:00Z,380.14,380.0,381.91,255.19,0.936,157.5,59.21,39.38
2024-01-03T15:15:00Z,398.37,398.56,400.88,207.36,0.9431,135.25,47.67,33.81
2024-01-03T15:30:00Z,381.48,382.52,383.42,252.05,0.9369,156.43,58.39,39.11
2024-01-03T15:45:00Z,383.83,384.64,388.78,238.6,0.9192,146.55,62.76,36.64
2024-01-03T16:00:00Z,385.95,387.83,391.9,246.33,0.9048,149.99,70.61,37.5
2024-01-03T16:15:00Z,380.0,380.0,380.34,255.77,0.9353,157.5,59.58,39.38
2024-01-03T16:30:00Z,382.22,382.41,386.47,259.54,0.9131,157.5,70.33,39.38
2024-01-03T16:45:00Z,389.42,388.57,391.44,255.62,0.9126,157.5,70.57,39.38
2024-01-03T17:00:00Z,382.08,384.52,388.79,261.49,0.9029,157.5,74.97,39.38
2024-01-03T17:15:00Z,390.44,395.68,396.26,232.96,0.9285,147.65,59.07,36.91
2024-01-03T17:30:00Z,380.21,384.82,388.27,260.84,0.9068,157.5,73.21,39.38
2024-01-03T17:45:00Z,402.0,404.87,406.79,230.41,0.905,146.11,68.69,36.53
2024-01-03T18:00:00Z,391.65,390.44,396.84,208.14,0.906,128.36,59.95,32.09
2024-01-03T18:15:00Z,387.92,391.11,395.11,214.19,0.9483,137.69,46.08,34.42
2024-01-03T18:30:00Z,401.91,404.03,405.1,146.57,0.9392,96.26,35.18,24.06
2024-01-03T18:45:00Z,391.4,390.7,395.5,146.01,0.9673,96.03,25.17,24.01
2024-01-03T19:00:00Z,401.17,404.69,410.03,104.58,0.957,70.26,21.29,17.56
2024-01-03T19:15:00Z,399.54,398.09,401.78,108.62,0.9459,71.15,24.41,17.79
2024-01-03T19:30:00Z,394.54,398.09,397.01,99.63,0.9179,62.81,27.16,15.7
2024-01-03T19:45:00Z,391.71,395.73,397.49,98.11,0.932,62.55,24.33,15.64
2024-01-03T20:00:00Z,395.07,396.68,395.89,98.23,0.9761,65.75,14.64,16.44
2024-01-03T20:15:00Z,404.98,409.34,414.67,81.63,0.9,52.13,25.25,13.03
2024-01-03T20:30:00Z,395.94,399.56,400.64,84.26,0.9048,52.65,24.78,13.16
2024-01-03T20:45:00Z,389.55,393.67,396.25,77.64,0.9,47.58,23.05,11.9
2024-01-03T21:00:00Z,391.55,394.79,397.47,61.88,0.9082,38.41,17.7,9.6
2024-01-03T21:15:00Z,407.93,410.8,409.92,66.26,0.9,42.3,20.49,10.57
2024-01-03T21:30:00Z,397.14,400.68,404.14,47.22,0.9252,30.32,12.43,7.58
2024-01-03T21:45:00Z,407.07,410.6,416.59,38.68,0.9248,25.49,10.49,6.37
2024-01-03T22:00:00Z,395.69,394.06,398.69,29.82,0.9163,18.75,8.19,4.69
2024-01-03T22:15:00Z,394.01,396.44,397.59,31.63,0.9173,19.9,8.64,4.98
2024-01-03T22:30:00Z,394.65,399.8,403.35,29.64,0.9244,18.95,7.82,4.74
2024-01-03T22:45:00Z,396.99,397.57,400.15,31.33,0.9039,19.54,9.24,4.88
2024-01-03T23:00:00Z,398.82,399.89,401.01,35.09,0.9238,22.46,9.31,5.61
2024-01-03T23:15:00Z,396.31,395.87,397.2,38.15,0.9316,24.41,9.52,6.1
2024-01-03T23:30:00Z,392.71,395.63,400.8,32.58,0.9041,20.22,9.56,5.06
2024-01-03T23:45:00Z,405.58,411.55,411.81,32.04,0.911,20.71,9.37,5.18
2024-01-04T00:00:00Z,396.52,395.88,398.23,30.7,0.9011,19.02,9.15,4.75
2024-01-04T00:15:00Z,397.47,403.55,407.93,34.75,0.9179,22.26,9.63,5.57
