timestamp,voltage_r,voltage_y,voltage_b,current,power_factor,active_power_kw,reactive_power_kvar,kwh_15min
2025-01-01T09:30:00Z,393.93,395.28,398.03,232.29,0.916,145.85,63.86,36.46
2025-01-01T09:45:00Z,380.0,383.33,384.75,245.31,0.9219,149.9,62.99,37.48
2025-01-01T10:00:00Z,385.21,388.93,393.94,246.24,0.9014,149.69,71.9,37.42
2025-01-01T10:15:00Z,389.67,391.44,394.7,245.73,0.9442,157.5,54.96,39.38
2025-01-01T10:30:00Z,380.0,385.21,387.55,261.87,0.9037,157.5,74.63,39.38
2025-01-01T10:45:00Z,381.23,381.64,384.31,238.42,0.9341,147.5,56.39,36.87
2025-01-01T11:00:00Z,380.0,381.56,385.41,236.23,0.9331,145.97,56.24,36.49
2025-01-01T11:15:00Z,390.24,396.53,397.16,250.4,0.9202,157.5,67.0,39.38
2025-01-01T11:30:00Z,380.0,382.9,387.48,256.75,0.911,155.34,70.34,38.84
2025-01-01T11:45:00Z,381.2,384.4,384.61,239.27,0.9315,148.0,57.8,37.0
2025-01-01T12:00:00Z,392.87,394.82,396.9,241.88,0.9046,149.65,70.52,37.41
2025-01-01T12:15:00Z,382.13,382.49,385.83,259.67,0.9132,157.5,70.29,39.38
2025-01-01T12:30:00Z,380.0,380.31,384.07,251.77,0.9468,157.5,53.52,39.38
2025-01-01T12:45:00Z,388.08,388.62,393.75,238.0,0.9392,151.05,55.24,37.76
2025-01-01T13:00:00Z,380.0,382.82,383.13,250.29,0.9126,151.12,67.7,37.78
2025-01-01T13:15:00Z,381.9,384.9,384.22,258.21,0.9179,157.5,68.1,39.38
2025-01-01T13:30:00Z,382.27,384.15,386.13,243.92,0.9299,150.93,59.71,37.73
2025-01-01T13:45:00Z,386.33,386.87,387.82,239.3,0.9208,147.69,62.58,36.92
2025-01-01T14:00:00Z,389.07,390.89,392.04,250.19,0.9194,155.65,66.58,38.91
2025-01-01T14:15:00Z,380.0,381.92,382.58,251.47,0.9479,157.5,52.96,39.38
2025-01-01T14:30:00Z,380.0,380.0,385.33,261.36,0.9113,157.5,71.15,39.38
2025-01-01T14:45:00Z,380.0,380.0,385.24,255.09,0.9338,157.5,60.36,39.38
2025-01-01T15:00:00Z,389.18,388.76,393.33,247.13,0.9424,157.5,55.88,39.38
2025-01-01T15:15:00Z,393.11,397.12,401.87,242.49,0.9437,157.5,55.21,39.38
2025-01-01T15:30:00Z,391.02,397.52,398.5,246.57,0.932,157.5,61.23,39.38
2025-01-01T15:45:00Z,385.83,389.51,390.81,249.97,0.9358,157.5,59.33,39.38
2025-01-01T16:00:00Z,388.64,395.27,397.06,241.63,0.9174,151.14,65.56,37.79
2025-01-01T16:15:00Z,393.55,398.84,401.69,237.15,0.949,155.15,51.55,38.79
2025-01-01T16:30:00Z,385.74,389.47,389.33,239.0,0.9335,150.01,57.61,37.5
2025-01-01T16:45:00Z,386.4,388.75,390.62,247.38,0.9459,157.5,54.01,39.38
2025-01-01T17:00:00Z,380.0,380.05,382.83,262.0,0.9111,157.5,71.28,39.38
2025-01-01T17:15:00Z,381.55,384.4,388.28,260.9,0.9013,156.71,75.3,39.18
2025-01-01T17:30:00Z,383.22,387.36,387.53,255.28,0.9087,155.1,71.26,38.78
2025-01-01T17:45:00Z,394.44,398.08,398.64,243.26,0.9007,150.68,72.69,37.67
2025-01-01T18:00:00Z,400.09,401.56,407.05,196.89,0.9392,129.04,47.17,32.26
2025-01-01T18:15:00Z,395.32,397.21,399.28,200.29,0.917,126.38,54.98,31.59
2025-01-01T18:30:00Z,400.1,403.33,408.67,156.89,0.9667,106.13,28.1,26.53
2025-01-01T18:45:00Z,402.16,408.41,411.26,113.38,0.9751,77.99,17.73,19.5
2025-01-01T19:00:00Z,390.34,394.21,396.66,116.33,0.9724,77.14,18.52,19.28
2025-01-01T19:15:00Z,389.08,395.37,396.43,97.19,0.941,62.35,22.43,15.59
2025-01-01T19:30:00Z,405.19,409.42,412.35,88.58,0.941,59.04,21.24,14.76
2025-01-01T19:45:00Z,400.95,406.59,410.16,88.62,0.9479,59.06,19.85,14.76
2025-01-01T20:00:00Z,401.08,404.55,407.69,93.28,0.9067,59.25,27.56,14.81
2025-01-01T20:15:00Z,393.74,396.08,398.7,78.25,0.9138,49.06,21.81,12.27
2025-01-01T20:30:00Z,392.37,391.09,397.79,76.23,0.9,46.79,22.66,11.7
2025-01-01T20:45:00Z,390.41,393.62,399.81,72.8,0.9,44.78,21.69,11.2
2025-01-01T21:00:00Z,406.27,406.42,411.42,58.12,0.9,36.97,17.9,9.24
2025-01-01T21:15:00Z,387.03,393.29,394.09,53.55,0.9222,33.48,14.04,8.37
2025-01-01T21:30:00Z,401.51,403.68,409.76,44.24,0.9346,29.0,11.04,7.25
2025-01-01T21:45:00Z,403.94,404.23,408.18,49.69,0.9378,32.73,12.11,8.18
2025-01-01T22:00:00Z,390.08,391.82,394.05,30.21,0.9381,19.24,7.11,4.81
2025-01-01T22:15:00Z,401.7,406.07,409.01,32.13,0.9112,20.57,9.3,5.14
2025-01-01T22:30:00Z,398.86,405.48,409.19,26.49,0.9183,17.05,7.35,4.26
2025-01-01T22:45:00Z,404.23,404.11,407.86,23.96,0.906,15.24,7.12,3.81
2025-01-01T23:00:00Z,388.78,394.94,393.74,29.77,0.9,18.21,8.82,4.55
2025-01-01T23:15:00Z,402.23,407.51,406.35,32.53,0.9368,21.4,7.99,5.35
2025-01-01T23:30:00Z,405.45,405.69,411.8,24.69,0.9247,16.12,6.64,4.03
2025-01-01T23:45:00Z,398.11,401.33,406.0,32.77,0.9076,20.7,9.58,5.18
2025-01-02T00:00:00Z,411.8,414.97,416.54,36.37,0.9348,24.41,9.27,6.1
2025-01-02T00:15:00Z,406.94,406.91,410.06,33.98,0.9331,22.41,8.63,5.6
2025-01-02T00:30:00Z,404.92,403.78,409.79,36.47,0.9269,23.78,9.63,5.95
2025-01-02T00:45:00Z,395.87,400.6,402.05,33.32,0.9381,21.63,7.99,5.41
2025-01-02T01:00:00Z,389.51,394.25,397.84,29.37,0.9034,18.1,8.59,4.52
2025-01-02T01:15:00Z,400.53,402.18,406.3,26.42,0.9117,16.82,7.58,4.2
2025-01-02T01:30:00Z,393.52,399.35,398.94,35.37,0.9,21.91,10.61,5.48
2025-01-02T01:45:00Z,403.62,402.67,405.59,35.5,0.9018,22.4,10.73,5.6
2025-01-02T02:00:00Z,409.4,409.4,413.2,26.79,0.9104,17.35,7.88,4.34
2025-01-02T02:15:00Z,406.7,413.65,414.58,31.51,0.9217,20.71,8.71,5.18
2025-01-02T02:30:00Z,406.46,413.33,416.3,31.43,0.9132,20.48,9.14,5.12
2025-01-02T02:45:00Z,404.6,407.97,411.15,25.43,0.9173,16.48,7.15,4.12
2025-01-02T03:00:00Z,404.35,404.61,409.98,30.16,0.9308,19.76,7.76,4.94
2025-01-02T03:15:00Z,397.02,399.79,401.5,35.41,0.9,22.05,10.68,5.51
2025-01-02T03:30:00Z,392.96,392.29,396.06,26.93,0.9129,16.76,7.49,4.19
2025-01-02T03:45:00Z,411.23,414.51,412.91,29.82,0.916,19.53,8.56,4.88
2025-01-02T04:00:00Z,395.54,396.9,402.74,32.96,0.9,20.47,9.91,5.12
2025-01-02T04:15:00Z,397.7,400.59,401.99,29.99,0.9322,19.38,7.52,4.84
2025-01-02T04:30:00Z,407.74,409.48,415.49,30.67,0.9304,20.31,8.0,5.08
2025-01-02T04:45:00Z,408.57,412.18,417.19,33.04,0.9371,22.13,8.24,5.53
2025-01-02T05:00:00Z,389.92,396.84,399.67,24.5,0.931,15.62,6.12,3.91
2025-01-02T05:15:00Z,399.53,404.16,406.69,28.54,0.9,17.95,8.69,4.49
2025-01-02T05:30:00Z,397.4,401.69,408.8,33.38,0.902,21.0,10.05,5.25
2025-01-02T05:45:00Z,399.03,402.69,408.75,28.49,0.934,18.59,7.11,4.65
2025-01-02T06:00:00Z,396.83,398.59,402.33,26.13,0.9376,16.95,6.28,4.24
2025-01-02T06:15:00Z,404.73,409.37,413.64,46.87,0.9113,30.28,13.68,7.57
2025-01-02T06:30:00Z,390.05,394.33,394.77,41.85,0.9322,26.56,10.31,6.64
2025-01-02T06:45:00Z,406.8,409.21,410.56,62.41,0.9228,40.79,17.03,10.2
2025-01-02T07:00:00Z,403.8,404.35,408.78,73.53,0.9087,46.95,21.57,11.74
2025-01-02T07:15:00Z,405.58,408.47,409.39,89.41,0.9,56.84,27.53,14.21
2025-01-02T07:30:00Z,399.3,400.8,404.87,79.75,0.9386,52.07,19.14,13.02
2025-01-02T07:45:00Z,396.64,396.47,399.63,91.82,0.9309,58.86,23.11,14.72
2025-01-02T08:00:00Z,391.35,392.26,397.69,105.71,0.946,68.2,23.37,17.05
2025-01-02T08:15:00Z,389.51,392.9,394.68,110.36,0.9587,71.9,21.33,17.98
2025-01-02T08:30:00Z,393.41,400.01,403.63,153.25,0.9332,98.84,38.05,24.71
2025-01-02T08:45:00Z,404.65,406.91,407.96,172.17,0.9326,113.05,43.76,28.26
2025-01-02T09:00:00Z,380.0,383.69,383.94,256.5,0.9267,157.5,63.85,39.38
2025-01-02T09:15:00Z,384.72,386.71,390.7,241.69,0.93,150.81,59.6,37.7
2025-01-02T09:30:00Z,393.27,395.94,399.0,249.02,0.9219,157.5,66.17,39.38
2025-01-02T09:45:00Z,393.79,395.46,397.09,214.54,0.9361,137.55,51.69,34.39
2025-01-02T10:00:00Z,380.0,380.0,380.0,255.88,0.9179,154.58,66.85,38.65
2025-01-02T10:15:00Z,380.53,380.09,381.74,262.28,0.9063,156.78,73.12,39.19
2025-01-02T10:30:00Z,381.5,386.05,388.12,251.59,0.9382,157.5,58.09,39.38
2025-01-02T10:45:00Z,389.28,390.97,396.9,237.12,0.9131,147.15,65.7,36.79
2025-01-02T11:00:00Z,392.21,395.5,394.61,247.15,0.9336,157.5,60.46,39.38
2025-01-02T11:15:00Z,389.0,390.94,394.29,243.79,0.9048,149.53,70.39,37.38
2025-01-02T11:30:00Z,387.38,394.1,394.04,256.98,0.903,157.5,74.92,39.38
2025-01-02T11:45:00Z,380.0,380.0,381.8,242.9,0.9298,148.89,58.92,37.22
2025-01-02T12:00:00Z,380.0,383.41,386.17,258.58,0.9177,157.5,68.17,39.38
2025-01-02T12:15:00Z,384.7,383.75,389.58,256.26,0.9182,157.32,67.86,39.33
2025-01-02T12:30:00Z,385.14,391.15,396.51,258.35,0.9003,157.5,76.13,39.38
2025-01-02T12:45:00Z,380.0,384.66,386.63,250.04,0.9137,151.85,67.55,37.96
2025-01-02T13:00:00Z,386.04,389.15,394.56,244.07,0.9486,156.35,52.18,39.09
2025-01-02T13:15:00Z,380.0,380.0,384.27,256.8,0.9284,157.5,63.06,39.38
2025-01-02T13:30:00Z,384.05,386.31,386.74,250.01,0.943,157.5,55.58,39.38
2025-01-02T13:45:00Z,386.9,390.16,390.41,250.88,0.9314,157.5,61.56,39.38
2025-01-02T14:00:00Z,380.0,380.09,385.98,253.52,0.9389,157.5,57.73,39.38
2025-01-02T14:15:00Z,387.89,391.78,393.88,249.39,0.9321,157.5,61.21,39.38
2025-01-02T14:30:00Z,380.0,380.8,383.32,263.45,0.9051,157.5,74.01,39.38
2025-01-02T14:45:00Z,389.89,396.79,397.66,238.72,0.9454,154.31,53.22,38.58
2025-01-02T15:00:00Z,380.55,384.85,389.98,256.72,0.9112,156.03,70.56,39.01
2025-01-02T15:15:00Z,380.64,384.71,384.96,250.19,0.9479,157.5,52.93,39.38
2025-01-02T15:30:00Z,383.01,384.83,390.62,254.44,0.9255,157.5,64.46,39.38
2025-01-02T15:45:00Z,387.62,391.39,395.21,248.78,0.9339,157.5,60.32,39.38
2025-01-02T16:00:00Z,386.63,390.37,391.75,233.67,0.9282,146.35,58.67,36.59
2025-01-02T16:15:00Z,380.0,382.43,385.35,251.65,0.9076,151.35,70.03,37.84
2025-01-02T16:30:00Z,382.05,383.05,383.84,237.74,0.9487,149.62,49.85,37.4
2025-01-02T16:45:00Z,381.0,384.94,389.15,257.11,0.9186,157.5,67.78,39.38
2025-01-02T17:00:00Z,385.05,389.74,393.81,248.19,0.9406,157.5,56.86,39.38
2025-01-02T17:15:00Z,394.73,396.62,400.25,246.09,0.9303,157.5,62.1,39.38
2025-01-02T17:30:00Z,386.18,391.77,392.08,253.06,0.9213,157.5,66.46,39.38
2025-01-02T17:45:00Z,392.96,396.11,397.05,204.73,0.9023,126.51,60.43,31.63
2025-01-02T18:00:00Z,399.72,404.55,405.5,185.97,0.9053,117.59,55.17,29.4
2025-01-02T18:15:00Z,397.77,402.74,403.13,194.84,0.9035,122.34,58.02,30.58
2025-01-02T18:30:00Z,409.56,409.85,410.42,162.59,0.9596,110.78,32.49,27.69
2025-01-02T18:45:00Z,405.18,408.4,407.97,135.21,0.9506,90.65,29.61,22.66
2025-01-02T19:00:00Z,404.03,406.02,410.73,119.53,0.936,78.86,29.66,19.71
2025-01-02T19:15:00Z,400.18,406.89,407.23,102.87,0.9786,70.57,14.85,17.64
2025-01-02T19:30:00Z,405.95,408.85,409.5,94.8,0.951,63.73,20.72,15.93
2025-01-02T19:45:00Z,399.23,405.63,407.41,84.05,0.9,52.95,25.64,13.24
2025-01-02T20:00:00Z,394.14,395.48,396.65,88.3,0.9346,56.52,21.52,14.13
2025-01-02T20:15:00Z,404.61,405.69,406.52,77.23,0.9332,50.63,19.5,12.66
2025-01-02T20:30:00Z,396.21,399.9,404.78,75.25,0.9,46.95,22.74,11.74
2025-01-02T20:45:00Z,384.98,391.7,392.53,81.54,0.9,49.54,23.99,12.39
2025-01-02T21:00:00Z,394.88,399.59,401.51,61.57,0.9367,39.82,14.88,9.96
2025-01-02T21:15:00Z,393.43,393.6,399.14,49.22,0.9009,30.37,14.63,7.59
2025-01-02T21:30:00Z,405.23,407.09,407.49,59.47,0.9026,37.8,18.03,9.45
2025-01-02T21:45:00Z,399.29,402.04,407.38,41.0,0.9073,25.96,12.03,6.49
2025-01-02T22:00:00Z,403.99,403.4,407.82,26.33,0.9318,17.21,6.7,4.3
2025-01-02T22:15:00Z,401.35,403.02,406.14,36.28,0.9324,23.64,9.17,5.91
2025-01-02T22:30:00Z,402.05,408.42,411.12,35.37,0.9312,23.23,9.09,5.81
2025-01-02T22:45:00Z,388.77,394.47,393.17,37.29,0.9179,23.25,10.05,5.81
2025-01-02T23:00:00Z,398.42,398.67,404.04,36.04,0.9258,23.14,9.45,5.78
2025-01-02T23:15:00Z,407.53,408.56,408.79,29.18,0.9,18.57,8.99,4.64
2025-01-02T23:30:00Z,405.01,410.99,412.12,35.79,0.9,22.84,11.06,5.71
2025-01-02T23:45:00Z,397.54,400.3,401.9,28.38,0.9204,18.09,7.68,4.52
2025-01-03T00:00:00Z,404.81,406.55,410.86,28.51,0.9299,18.71,7.4,4.68
2025-01-03T00:15:00Z,399.76,400.26,402.13,35.28,0.9,22.04,10.67,5.51
2025-01-03T00:30:00Z,398.29,404.56,409.03,29.49,0.9391,19.38,7.09,4.84
2025-01-03T00:45:00Z,406.16,411.83,417.92,32.9,0.9354,21.96,8.3,5.49
2025-01-03T01:00:00Z,402.83,404.1,409.85,36.58,0.907,23.31,10.82,5.83
2025-01-03T01:15:00Z,405.72,405.49,408.2,34.43,0.9257,22.44,9.17,5.61
2025-01-03T01:30:00Z,414.12,415.02,415.87,29.89,0.9133,19.62,8.75,4.91
2025-01-03T01:45:00Z,403.6,404.9,408.79,28.29,0.9266,18.43,7.48,4.61
2025-01-03T02:00:00Z,394.09,397.88,400.28,32.26,0.9193,20.41,8.74,5.1
2025-01-03T02:15:00Z,402.6,402.97,406.3,35.55,0.9,22.38,10.84,5.6
2025-01-03T02:30:00Z,393.33,395.01,397.63,35.39,0.9246,22.41,9.23,5.6
2025-01-03T02:45:00Z,394.37,398.1,403.44,35.59,0.9,22.12,10.71,5.53
2025-01-03T03:00:00Z,399.96,404.65,410.4,29.8,0.9,18.82,9.11,4.7
2025-01-03T03:15:00Z,390.3,395.28,396.81,27.28,0.9337,17.39,6.67,4.35
2025-01-03T03:30:00Z,406.86,411.9,417.03,33.0,0.9091,21.41,9.81,5.35
2025-01-03T03:45:00Z,400.59,399.59,403.64,30.42,0.9011,19.05,9.17,4.76
2025-01-03T04:00:00Z,394.27,398.56,402.22,34.16,0.9324,21.98,8.52,5.49
2025-01-03T04:15:00Z,393.3,394.05,397.68,29.06,0.9063,18.02,8.4,4.51
2025-01-03T04:30:00Z,392.39,395.88,399.13,34.14,0.9302,21.77,8.59,5.44
2025-01-03T04:45:00Z,393.9,396.28,396.23,31.38,0.9264,19.91,8.09,4.98
2025-01-03T05:00:00Z,397.4,401.91,406.27,28.64,0.9198,18.33,7.82,4.58
2025-01-03T05:15:00Z,395.22,397.42,404.12,32.18,0.9268,20.61,8.35,5.15
2025-01-03T05:30:00Z,391.58,395.89,401.21,31.33,0.9154,19.68,8.65,4.92
2025-01-03T05:45:00Z,393.42,395.25,400.16,34.71,0.9025,21.5,10.26,5.38
2025-01-03T06:00:00Z,402.53,408.39,410.38,24.08,0.9019,15.32,7.33,3.83
2025-01-03T06:15:00Z,397.7,400.34,403.51,34.56,0.9366,22.46,8.4,5.61
2025-01-03T06:30:00Z,403.11,405.16,405.81,64.73,0.9196,41.73,17.83,10.43
2025-01-03T06:45:00Z,391.3,395.97,396.35,52.25,0.9,32.13,15.56,8.03
2025-01-03T07:00:00Z,389.73,390.94,396.1,69.94,0.9071,43.1,20.0,10.78
2025-01-03T07:15:00Z,396.89,398.89,402.94,63.79,0.9244,40.81,16.84,10.2
2025-01-03T07:30:00Z,404.14,408.74,415.52,96.35,0.938,64.1,23.69,16.02
2025-01-03T07:45:00Z,407.01,406.44,408.82,85.79,0.9032,54.69,25.98,13.67
2025-01-03T08:00:00Z,406.13,407.23,413.47,108.79,0.9759,75.2,16.8,18.8
2025-01-03T08:15:00Z,401.32,405.47,411.7,111.54,0.9402,73.78,26.73,18.44
2025-01-03T08:30:00Z,398.68,405.63,407.83,181.74,0.9534,121.26,38.35,30.32
2025-01-03T08:45:00Z,391.06,393.26,398.83,194.5,0.9164,121.76,53.17,30.44
2025-01-03T09:00:00Z,380.36,382.05,383.82,257.07,0.9152,155.69,68.56,38.92
2025-01-03T09:15:00Z,394.18,398.49,401.04,250.92,0.9108,157.5,71.41,39.38
2025-01-03T09:30:00Z,395.62,397.12,398.6,245.01,0.9346,157.5,59.94,39.38
2025-01-03T09:45:00Z,380.0,382.34,387.35,245.18,0.9067,147.55,68.65,36.89
2025-01-03T10:00:00Z,385.66,386.96,389.34,260.68,0.9006,157.5,76.0,39.38
2025-01-03T10:15:00Z,380.35,383.22,385.12,249.5,0.9346,154.64,58.86,38.66
2025-01-03T10:30:00Z,380.0,381.11,383.76,255.67,0.932,157.5,61.27,39.38
2025-01-03T10:45:00Z,380.0,382.84,387.36,260.73,0.9097,157.5,71.92,39.38
2025-01-03T11:00:00Z,380.0,380.0,381.09,249.54,0.9412,154.73,55.56,38.68
2025-01-03T11:15:00Z,387.05,388.84,393.04,249.02,0.9089,152.75,70.09,38.19
2025-01-03T11:30:00Z,395.56,393.92,398.89,233.18,0.9258,148.12,60.46,37.03
2025-01-03T11:45:00Z,389.67,393.32,399.06,256.33,0.9004,157.5,76.12,39.38
2025-01-03T12:00:00Z,387.71,392.31,395.67,257.43,0.9014,157.5,75.68,39.38
2025-01-03T12:15:00Z,383.34,383.07,387.14,238.28,0.9272,147.15,59.43,36.79
2025-01-03T12:30:00Z,395.15,394.98,399.43,238.43,0.9156,149.94,65.83,37.49
2025-01-03T12:45:00Z,396.95,395.64,402.86,227.24,0.9338,146.46,56.11,36.61
2025-01-03T13:00:00Z,386.04,387.17,391.15,244.9,0.927,152.61,61.75,38.15
2025-01-03T13:15:00Z,394.01,397.22,400.23,248.12,0.9228,157.5,65.76,39.38
2025-01-03T13:30:00Z,383.08,385.23,388.79,248.62,0.9483,157.5,52.73,39.38
2025-01-03T13:45:00Z,397.16,399.1,406.1,242.34,0.9362,157.5,59.12,39.38
2025-01-03T14:00:00Z,390.01,394.56,396.55,237.63,0.9174,148.66,64.5,37.16
2025-01-03T14:15:00Z,381.72,384.49,387.85,252.16,0.9374,157.5,58.49,39.38
2025-01-03T14:30:00Z,383.38,384.76,384.8,245.69,0.9497,155.31,51.24,38.83
2025-01-03T14:45:00Z,383.66,387.15,390.54,260.35,0.9022,157.5,75.28,39.38
2025-01-03T15:00:00Z,388.62,390.89,393.63,241.91,0.9321,152.72,59.35,38.18
2025-01-03T15:15:00Z,388.89,388.56,390.92,258.99,0.9015,157.5,75.6,39.38
2025-01-03T15:30:00Z,384.71,385.11,389.94,247.58,0.9003,149.25,72.15,37.31
2025-01-03T15:45:00Z,380.0,380.42,382.34,255.5,0.9343,157.5,60.08,39.38
2025-01-03T16:00:00Z,392.23,393.68,396.23,237.75,0.9473,153.72,51.97,38.43
2025-01-03T16:15:00Z,394.9,396.76,402.6,229.65,0.9263,146.68,59.66,36.67
2025-01-03T16:30:00Z,393.0,395.39,397.16,238.55,0.9122,148.94,66.92,37.23
2025-01-03T16:45:00Z,393.13,392.42,395.08,225.73,0.9445,145.33,50.55,36.33
2025-01-03T17:00:00Z,389.94,391.48,391.36,254.64,0.9015,155.43,74.62,38.86
2025-01-03T17:15:00Z,391.91,395.34,398.54,245.29,0.9379,157.5,58.26,39.38
2025-01-03T17:30:00Z,381.93,383.42,383.85,246.43,0.9016,147.42,70.72,36.86
2025-01-03T17:45:00Z,393.95,398.13,404.38,247.12,0.9226,157.5,65.84,39.38
2025-01-03T18:00:00Z,393.1,395.36,399.07,186.56,0.9352,119.62,45.29,29.91
2025-01-03T18:15:00Z,397.75,399.51,400.08,205.71,0.9025,128.34,61.25,32.08
2025-01-03T18:30:00Z,391.5,391.99,393.23,140.2,0.9488,90.37,30.09,22.59
2025-01-03T18:45:00Z,405.42,405.33,407.74,139.24,0.9584,93.88,27.96,23.47
2025-01-03T19:00:00Z,407.42,406.38,413.8,99.02,0.9372,65.78,24.48,16.44
2025-01-03T19:15:00Z,394.03,398.39,401.6,107.77,0.9309,69.15,27.14,17.29
2025-01-03T19:30:00Z,397.42,403.57,403.86,98.52,0.9787,67.07,14.07,16.77
2025-01-03T19:45:00Z,407.74,411.42,410.13,93.97,0.9545,63.66,19.88,15.92
2025-01-03T20:00:00Z,402.33,404.05,410.37,73.5,0.9393,48.5,17.71,12.13
2025-01-03T20:15:00Z,398.99,401.61,402.87,75.56,0.9311,48.88,19.14,12.22
2025-01-03T20:30:00Z,400.18,400.44,403.63,75.51,0.9,47.25,22.89,11.81
2025-01-03T20:45:00Z,385.47,392.1,390.75,71.08,0.9119,43.72,19.68,10.93
2025-01-03T21:00:00Z,403.68,408.31,408.05,55.21,0.9,35.0,16.95,8.75
2025-01-03T21:15:00Z,404.65,407.97,411.71,58.8,0.9024,37.5,17.91,9.38
2025-01-03T21:30:00Z,396.88,395.16,400.52,59.17,0.9118,37.15,16.73,9.29
2025-01-03T21:45:00Z,401.47,404.68,404.92,52.68,0.9091,33.48,15.35,8.37
2025-01-03T22:00:00Z,406.51,406.79,408.25,32.01,0.9336,21.08,8.09,5.27
2025-01-03T22:15:00Z,404.84,408.88,413.9,26.58,0.921,17.35,7.34,4.34
2025-01-03T22:30:00Z,406.51,408.83,410.53,35.7,0.9013,22.77,10.94,5.69
2025-01-03T22:45:00Z,400.16,404.24,406.52,34.12,0.9072,21.64,10.04,5.41
2025-01-03T23:00:00Z,408.76,410.65,416.6,33.09,0.9,21.25,10.29,5.31
2025-01-03T23:15:00Z,393.53,398.34,399.56,26.9,0.9136,16.9,7.52,4.23
2025-01-03T23:30:00Z,402.59,405.93,406.63,26.16,0.9312,17.09,6.69,4.27
2025-01-03T23:45:00Z,401.3,404.89,405.81,29.2,0.9282,18.97,7.61,4.74
2025-01-04T00:00:00Z,404.57,404.28,410.43,31.25,0.9111,20.04,9.07,5.01
2025-01-04T00:15:00Z,394.6,400.19,403.05,35.49,0.9033,22.17,10.53,5.54
